"어업별","품종별","어법별","행정구역별","판매형태별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월","2006.07 월","2006.08 월","2006.09 월","2006.10 월","2006.11 월","2006.12 월","2007.01 월","2007.02 월","2007.03 월","2007.04 월","2007.05 월","2007.06 월","2007.07 월","2007.08 월","2007.09 월","2007.10 월","2007.11 월","2007.12 월","2008.01 월","2008.02 월","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월","2009.11 월","2009.12 월","2010.01 월","2010.02 월","2010.03 월","2010.04 월","2010.05 월","2010.06 월","2010.07 월","2010.08 월","2010.09 월","2010.10 월","2010.11 월","2010.12 월","2011.01 월","2011.02 월","2011.03 월","2011.04 월","2011.05 월","2011.06 월","2011.07 월","2011.08 월","2011.09 월","2011.10 월","2011.11 월","2011.12 월","2012.01 월","2012.02 월","2012.03 월","2012.04 월","2012.05 월","2012.06 월","2012.07 월","2012.08 월","2012.09 월","2012.10 월","2012.11 월","2012.12 월","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월",
"계","연체동물류","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","2068","1682","2775","3087","2985","3663","2478","2665","5799","6105","3491","3621","2542","1730","2704","2620","2998","3422","2637","2531","2991","3886","2931","3135","1912","1290","2082","2281","2373","3038","3256","2073","2194","2287","3105","2411","1566","1056","1584","1856","2681","3349","2441","1543","1509","2259","2632","2136","2138.40985","1462.68922","2036.69896","2414.76716","2599.09438","3062.04917","2100.53536","1018.58713","1941.89149","2359.92758","2266.91886","2066.69038","1639.86908","1089.99377","1469.27232","1885.23508","2400.02976","2510.58147","2179.42991","1659.97027","1954.50989","2485.65313","2084.83999","2327.37652","1915.66851","1204.54871","1949.99605","1874.76738","1888.23848","2681.62867","2159.11871","1960.65823","2041.39958","2229.22208","2344.62681","2198.93162","1810.92629","1372.36325","1742.56672","1981.02642","1930.03696","2364.46057","2037.91555","1870.29492","2140.09958","2363.92206","2525.39788","3634.79126","2477.8864","1322.18846","1805.76767","2055.43794","2551.84417","2735.09378","2179.26784","1210.45327","1562.20332","2096.90974","2098.75154","2251.44921","2221.92342","1431.64285","2134.07184","2314.04861","2481.90627","2068.72767","1633.82158","1297.13416","1501.69965","1752.34568","2768.07693","2372.79837","1539.60507","1242.90592","2204.3207","3064.584","3470.4166","2700.8182","1586.1243","1139.7912","1409.6038","2026.3011","2315.4851","2618.5558","2752.49671","1474.53615","2680.92484","2771.27814","3412.52918","2966.8821","2165.5444","1577.8231","1733.2261","1648.6018","1758.9707","1995.7946","1944.69388","2071.49656","3056.53672","2524.84952","3077.9267","3149.455","2040.2536","1165.0668","1615.4004","2197.503","2252.3114","2372.3744","1754.26956","1239.08942","2644.85035","2634.94413","3093.11772","2360.8924","1761.7969","1307.7331","1602.6578","2371.0995","2006.2526","1735.7482","1592.82894","1147.99435","2423.62725","2670.77571","2498.52151","1825.4749","1890.608","1426.3763","1107.4975","1640.903","1873.4278","1824.6404","1457.40622","1336.2174","2376.1618","2115.7079","2361.8849","1803.0838","1603.007","1070.0671","1153.6403","1533.7226","1536.5991","1656.3703","1648.94","1262.3801","2042.3227","2414.3671","2765.6092",
"계","연체동물류","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","23112","2633","967","970","2664","2844","3153","2186","8659","53513","29434","26723","14387","3133","1329","1229","1825","3124","2876","5390","19640","53456","26509","34989","13414","2783","884","791","1439","1729","2429","3730","9758","50445","16610","31209","25216","3415","1313","678","1523","2546","1965","4080","6862","38559","26750","42658","31015.41528","6569.14757","710.27391","418.89145","1718.60091","1565.1065","3261.2586","2433.68868","7394.43699","47820.70941","22047.61173","34221.67451","15992.82116","2338.06376","1260.32337","537.65076","1814.11933","2658.42218","2929.45435","5319.12388","8100.95449","30589.03155","25536.07838","35043.84415","27294.06179","1106.50792","604.87208","381.24225","1026.67861","2375.46866","1464.23127","3566.36048","9844.5922","30912.21275","20478.85822","42859.86952","15744.09242","2296.48133","2035.42784","554.97193","1012.84805","1340.47714","3558.95274","7882.02496","9351.61486","15772.36024","24455.89785","43409.92643","16762.59132","2943.80826","812.65316","587.339","1341.14358","1887.71901","2705.66065","10504.65828","7075.01773","11717.75385","16950.73529","26639.74699","10596.18538","2471.30681","882.88596","628.99443","1471.02462","1699.08523","5913.82482","8754.73303","5441.92459","5774.89769","9410.30812","8548.99591","4308.21167","395.2328","416.8406","439.2251","878.6621","1426.9029","1811.0494","1906.2992","2273.1679","6113.7068","3087.4442","3737.4219","7631.25773","2562.79195","1036.06747","686.79081","1103.33873","2090.3094","5416.3764","5110.4036","3289.8436","1758.132","1527.8116","2061.1651","4052.92329","3861.68776","3116.87025","681.9052","1382.1311","3562.6888","3278.2571","3340.0395","4781.4525","4775.8823","4078.581","5163.4141","5598.38501","1665.32125","1132.35564","750.43951","1412.0971","3100.3119","4206.5091","4877.0289","3460.9867","10654.0036","2421.8355","2123.3173","1714.23598","1492.70087","597.3586","692.16336","2119.26266","2554.3748","3448.7855","3023.8674","2323.4346","4080.3047","2463.3491","1897.9807","1212.62414","491.2626","649.2159","402.3516","1774.5192","2510.2835","2750.913","4184.5457","2191.862","990.3617","1271.3392","777.6376","977.7008","402.3218","388.6921","637.0109","1214.5427",
"계","연체동물류","계","계","계","생산량:냉동","","","","","","","","","","","","","","","","","","","","","","","","","","1563","1456","56","33","128","60","36","78","3634","6120","2455","3377","1281","657","214","37","68","123","84","1310","4039","5167","3671","4547","1653","753","596","30","55","74","72","998","9350","6353","2765","1555","1248","2350","216","23","33","41","70","778","3234","4428","2115","2702","3452.754","2916.795","250.168","58.694","31.951","15.344","88.839","474.32","3832.109","7127.896","2127.391","2387.235","2384.244","1037.533","138.519","13.602","19.347","77.325","35.12","1551.525","4881.122","5013.839","3452.14","4012.324","3506.219","1434.916","190.01","28.863","24.349","19.258","93.703","600.144","4154.696","5094.139","2706.282","3428.804","3080.382","1428.63314","374.758","18.137","46.92","12.774","100.995","3729.669","9477.706","4137.01","3068.795","3358.885","2477.551","1441.8","295.107","12.81464","4.596","16.093","288.31066","2542.882","2908.277","5599.636","3818.09995","4097.824","2926.365","1264.417","15.443",".98476","21.87","45.77","1124.409","8522.433","6418.424","4364.241","2269.50654","2976.579","2380.137","490.092","38.261",".268","11.419","54.343","3716.522","3611.857","4970.19","5978.051","942.303","1312.628","1778.862","2199.884","517.701","51.013","11.679","103.127","6221.286","6565.315","3008.487","905.96","150.791","282.664","1218.548","843.824","1648.267","118.939","4.488","276.699","1765.859","3461.487","3065.965","1709.762","905.913","499.966","676.992","723.701","209.277","2.285","15.759","189.127","1630.951","3692.933","11871.916","4747.585","978.288","339.124","93.243","129.21","187.377","6.449","27.938","17.229","527.441","7069.584","4687.447","1456.703","350.354","84.446","108.291","48.351","4.883","3.27","8.638","17.813","1667.57","4140.79","2059.242","824.637","25.453","50.822","25.848","14.958","10.077","6.648","9.151",
"계","기타수산동물","계","계","계","생산량:계","","431","274","364","398","477","598","484","614","318","515","729","870","571","473","517","669","970","1119","577","621","92","609","673","627","557","565","813","1027","1028","850","868","343","308","404","427","646","487","506","698","759","1043","1020","488","505","326","262","339","658","443","369","405","493","951","1315","875","476","186","250","591","585","364","320","554","585","805","993","861","493","301","366","465","624","412.00457","385.94294","458.52488","495.33128","590.74575","753.09313","915.88181","304.79714","235.25146","297.02567","505.93378","470.96563","468.7326","338.53807","498.14811","534.51799","745.92433","1093.90156","1004.20841","627.7378","249.4061","390.60287","444.6719","617.97844","473.86205","279.4804","512.54683","516.0592","890.59309","1423.5363","1343.34883","3937.64115","368.22666","361.63415","378.10694","406.25641","474.51017","357.65667","593.62552","496.83856","874.79399","1493.81732","1144.95646","523.98339","284.5207","260.0579","229.9903","568.87437","396.74776","339.76067","559.00539","492.7042","756.96591","1183.52036","1152.53118","595.88176","121.2312","138.52001","232.96975","370.14278","325.86348","355.85698","751.03397","501.85993","653.8629","919.94772","936.24286","334.52929","528.05605","192.17486","230.6783","365.5647","420.8278","337.13919","510.8279","522.0057","772.7994","1017.4501","820.4216","378.671","353.625","107.2023","183.1539","494.3201","408.22155","330.23223","461.68015","572.09997","903.12273","1100.92337","718.9516","446.0069","193.6488","189.106","185.7575","476.7171","351.00437","264.64058","397.53243","439.44047","565.4249","780.0966","1268.0545","504.0761","236.0637","253.5176","296.6674","421.7384","302.79604","307.71258","416.98348","448.75504","479.5442","931.1565","1498.4388","440.5042","284.7668","121.3743","230.6001","471.3698","339.75563","360.9014","401.76708","484.37997","599.84478","1200.2588","1709.4934","892.0725","256.565","182.7616","297.3681","368.2147","318.78356","308.0998","458.8808","285.7004","575.848","806.435","855.1252","463.7276","175.8214","154.9509","259.5693","348.8778","304.1583","208.8845","317.2948","330.6458","685.5759",
"계","기타수산동물","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","557","565","813","1027","1028","850","868","343","308","404","427","646","487","506","698","759","1043","1020","488","505","326","262","339","658","443","369","405","493","951","1315","875","476","186","250","591","585","364","320","554","585","805","993","861","493","301","366","465","624","412.00457","385.94294","458.52488","495.33128","590.74575","753.09313","915.88181","304.79714","235.25146","297.02567","505.93378","470.96563","468.7326","338.53807","498.14811","534.51799","745.92433","1093.90156","1004.20841","627.7378","249.4061","390.60287","444.6719","617.97844","473.86205","279.4804","512.54683","516.0592","890.59309","1423.5363","1343.34883","3937.64115","368.22666","361.63415","378.10694","406.25641","474.51017","357.65667","593.62552","496.83856","874.79399","1493.81732","1144.95646","523.98339","284.5207","260.0579","229.9903","568.87437","396.74776","339.76067","559.00539","492.7042","756.96591","1183.52036","1152.53118","595.88176","121.2312","138.52001","232.96975","370.14278","325.86348","355.85698","751.03397","501.85993","653.8629","919.94772","936.24286","334.52929","528.05605","192.17486","230.6783","365.5647","420.8278","337.13919","510.8279","522.0057","772.7994","1017.4501","820.4216","378.671","353.625","107.2023","183.1539","494.3201","408.22155","330.23223","461.68015","572.09997","903.12273","1100.92337","718.9516","446.0069","193.6488","189.106","185.7575","476.7171","349.36937","264.64058","397.53243","439.44047","565.4249","780.0966","1268.0545","504.0761","236.0637","253.5176","296.6674","421.7384","302.79604","307.71258","416.98348","448.75504","479.5442","931.1565","1498.4388","440.4942","284.7668","121.3743","230.6001","471.3698","339.75563","360.9014","401.76708","484.37997","599.84478","1200.2588","1709.4934","892.0725","256.565","182.7616","297.3681","368.2147","318.78356","308.0998","458.8808","285.7004","575.848","806.435","855.1252","463.7276","175.8214","154.9509","259.5693","348.8778","304.1583","208.8845","317.2948","330.6458","685.5759",
"계","기타수산동물","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.635","","","","","","","","","","","","","","","","","","",".01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"계","해조류","계","계","계","생산량:계","","73","155","671","1290","1497","4476","586","3292","908","47","171","588","199","206","1169","3577","1167","1715","2898","4838","912","964","50","494","449","659","897","912","1485","1706","2826","2911","655","241","323","802","474","947","1480","1239","1543","1695","1270","751","454","214","347","429","532","527","756","1297","3019","2157","1032","639","2272","268","215","329","498","329","735","882","3904","992","884","1063","3539","352","638","971","546.91905","485.28066","472.76369","938.11805","1327.35431","861.21369","809.16002","939.4805","2457.95968","854.88482","239.851","190.20149","220.25996","180.03288","411.27528","889.27395","1840.01309","758.88596","823.29664","1058.01231","529.57605","1096.1383","475.79854","283.27814","396.29293","502.21782","656.01427","1998.90215","1780.37633","891.83122","319.39609","2551.6852","294.88082","107.90357","42.5818","50.58692","338.94653","593.26097","904.06827","2190.31943","892.22848","867.30811","408.62053","839.80658","131.23124","222.66978","79.87921","355.58649","417.53658","598.76737","554.99375","920.91803","1410.28275","908.26877","614.81968","3063.19443","98.85642","76.32334","88.73836","109.40744","331.8439","405.61972","493.97385","916.20042","891.21267","1144.66715","177.14156","2606.14147","335.23188","624.22073","39.47277","206.11665","282.0332","370.9482","971.6042","3956.2686","1465.9265","277.001","2110.0619","1181.23","252.4304","648.1437","282.5798","197.1528","291.71024","473.32737","1924.30929","2501.57624","714.6405","370.3068","310.4097","655.4803","491.95","363.1272","77.8473","348.3029","161.97054","525.73483","596.14576","3909.54247","611.137","263.359","73.9281","183.3686","686.9947","102.9715","372.9792","77.148","500.1433","515.88152","2310.7153","3377.55659","636.446","159.6996","532.065","276.355","30.8898","189.2248","9.2485","241.5209","143.2051","156.8329","1206.9578","3773.2781","834.2508","47.0853","154.8144","306.7269","26.586","16.1118","52.6884","21.2706","54.15","445.309","1086.09","1178.332","413.4723","126.6723","110.1355","50.3606","217.2493","47.7178","154.2624","32.0347","89.9491","273.5084","1242.5589","1488.8631","425.0594",
"계","해조류","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","449","659","897","912","1485","1706","2826","2911","655","241","323","802","474","947","1480","1239","1543","1695","1270","751","454","214","347","429","532","527","756","1297","3019","2157","1032","639","2272","268","215","329","498","329","735","882","3904","992","884","1063","3539","352","638","971","546.91905","485.28066","472.76369","938.11805","1327.35431","861.21369","809.16002","939.4805","2457.95968","854.88482","239.851","190.20149","220.25996","180.03288","411.27528","889.27395","1840.01309","758.88596","823.29664","1058.01231","529.57605","1096.1383","475.79854","283.27814","396.29293","502.21782","656.01427","1998.90215","1780.37633","891.83122","319.39609","2551.6852","294.88082","107.90357","42.5818","50.58692","338.94653","593.26097","904.06827","2190.31943","892.22848","867.30811","408.62053","839.80658","131.23124","222.66978","79.87921","355.58649","417.53658","598.76737","554.99375","920.91803","1410.28275","908.26877","614.81968","3063.19443","98.85642","76.32334","88.73836","109.40744","331.8439","405.61972","493.97385","916.20042","891.21267","1144.66715","177.14156","2606.14147","335.23188","624.22073","39.47277","206.11665","282.0332","370.9082","971.6042","3956.2686","1465.9265","277.001","2110.0619","1181.23","252.4304","648.1437","282.5798","197.1528","291.71024","473.32737","1924.30929","2501.57624","714.6405","370.3068","310.4097","655.4803","491.95","363.1272","77.8473","348.3029","161.97054","525.73483","596.14576","3909.54247","611.137","263.359","73.9281","183.3686","686.9947","102.9715","372.9792","77.148","500.1433","515.88152","2310.7153","3377.55659","636.446","159.6996","532.065","276.355","30.8898","70.1568","9.2485","241.5209","143.2051","156.8329","1206.9578","3773.2781","834.2508","47.0853","154.8144","306.7269","26.586","16.1118","52.6884","21.2706","54.15","445.309","1086.09","1178.332","413.4723","126.6723","110.1355","50.3606","217.2493","47.7178","154.2624","32.0347","89.9491","273.5084","1242.5589","1488.8631","425.0594",
"계","해조류","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"계","해면양식업","계","계","계","생산량:계","","135736","227654","278928","122246","93044","79554","34658","28291","19549","32406","88438","118770","150601","211284","259440","116415","104058","85869","59126","49303","45683","39720","104294","160011","160305","207411","273063","150518","97844","90294","68835","53021","36428","39187","78806","125291","147228","236632","207877","128792","106897","90987","58847","47801","43460","42938","75994","125902","134049","197797","278468","129216","82557","97920","56522","41171","44542","43433","93905","155420","175950","214061","304449","171178","99004","93718","63664","40313","24648","51753","98920","139888","170402.03997","249358.98128","291934.28459","160132.9483","108761.61896","115947.63506","55255.16115","31977.76057","16294.68371","35315.63566","96965.35524","156604.35955","183929.13897","232078.28473","281589.23111","148305.36157","122558.44962","138116.80832","35203.4444","60750.97473","41754.71271","32563.03558","90407.73912","147953.18855","183609.3037","207086.17685","300098.68494","165145.19845","128649.12792","73218.32119","81878.5766","51748.79243","46950.28751","41750.50554","113659.46455","152920.64089","210416.98235","230527.47128","294530.22683","204151.41385","134036.23089","142743.21232","45353.96271","53372.31386","71193.41923","49633.14243","87050.49993","144862.66407","204994.13638","280298.98131","432291.99988","218312.57035","175567.52459","91324.42308","83193.52626","49584.2521","64798.88449","39491.46394","79496.55914","153045.20918","213255.35468","280103.02688","528066.30564","322071.84556","193159.83713","127238.52055","104552.01709","71541.49036","69330.74571","69182.78795","132038.2334","205235.09628","246006.4993","276898.2061","434040.939","258362.3738","236776.7551","221189.4215","84839.8267","51608.1603","51066.4022","61490.4956","110853.2738","216472.5501","287750.0278","307071.2496","504324.1018","271964.727","234553.3175","231822.64364","58259.7015","70109.0404","51661.18","57732.2455","121337.2991","213454.0643","247434.40654","285926.94587","425000.20458","317368.64543","195656.8533","175772.0121","125969.9709","81024.4028","55239.3045","55371.6333","123201.6826","220441.4253","277207.4614","313748.9496","486495.1028","306082.9988","227776.7387","190418.9202","106138.4983","75443.7678","47954.3503","45169.2895","122036.5098","202646.9352","287579.4473","303191.7931","493724.4528","264837.2618","190852.4988","163357.1561","102977.1975","66857.4562","37409.5273","49603.7236","130809.1601","182431.3497","281961.42392","315947.3387","470600.3517","268239.8122","199447.318","186008.9512","95346.3573","55580.2694","37631.3142","39843.8641","115004.906","203745.1134","282508.8012","318914.5785","453851.359","283396.2798","214727.0132",
"계","해면양식업","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","160305","207408","273063","150296","97844","90294","68835","53015","36299","39032","78784","125290","147228","236632","207875","128792","106897","90987","58847","47790","43455","42910","75989","125902","134049","197797","278467","129216","82557","97920","56522","41166","44508","43390","93904","155420","175944","214055","304449","171178","99004","93705","63664","40286","24539","51564","98894","139882","170399.83597","249348.48728","291930.42359","160121.7723","108755.70496","115943.11506","55253.27115","31970.26057","16161.86171","35145.31366","96956.23524","156602.35955","183925.20897","232074.57473","281586.25111","148299.46157","122552.91962","138114.95832","35203.2444","60681.49473","41369.00571","32159.50258","90374.32912","147948.92855","183605.4987","207081.95685","300097.38494","165135.29845","128646.21792","73213.69119","81877.8166","51665.81743","46589.19751","41378.70554","113550.76455","152911.25589","210401.80235","230522.33628","294496.22083","204150.65885","134033.84389","142739.84232","45349.92271","53330.84486","70692.84923","48999.29243","86983.52993","144858.47407","204992.50638","280290.55131","432261.91988","218312.37035","175567.52459","91323.92308","83193.52626","49500.3181","64288.24749","38946.14394","79453.22914","153028.25918","213237.46968","280099.30088","528065.19764","322071.52056","193159.42713","127237.16555","104538.63509","71430.68536","68951.83871","68758.38795","131987.7634","205214.54228","246003.8833","276880.5811","434036.758","258360.0378","236776.4951","221183.4215","84834.5567","51508.9673","50511.3992","60913.8086","110844.8778","216471.9641","287750.0078","307071.2496","504323.2518","271964.327","234552.7265","231822.51464","58253.9095","69983.3664","51143.601","56923.7925","121245.2171","213419.7143","247431.35654","285888.68587","424996.97358","317366.87143","195652.7843","175769.7121","125920.3919","80811.0528","54660.4945","54487.7333","122759.3326","220437.2753","277201.7614","313748.3946","486492.1448","306081.1998","227776.3837","190418.2202","106131.2483","75175.9848","47380.5603","44371.9795","121261.9678","202629.2252","287577.8873","303187.2351","493717.8998","264836.3788","190852.4988","163355.2271","102955.5975","66625.7662","36858.2073","49074.0036","130623.5601","182381.8497","281956.92392","315936.0887","470599.3017","268239.7122","199447.183","186000.8512","95339.4523","55570.2274","37435.1532","39660.2831","114958.851","203729.3394","282494.7502","318914.3295","453847.659","283393.8348","214727.0132",
"계","해면양식업","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","222","0","","","6","129","155","22","1","0","0","2","","","","","11","5","28","","","","","1","","0","0","","5","33","36","0","","6","6","","","0","13","","26","101","183","26","6","2.184","10.469","3.861","11.176","5.914","4.52","1.79","7.5","122.572","155.572","8.62","2","3.93","3.71","2.98","3.9","5.53","1.15",".2","62.48","368.957","374.633","32.16","4.26","3.805","4.22","1.3","9.48","2.91","4.63",".76","75.775","350.19","346","99.7","9.085","14.88","4.635","34.006",".755","2.387","3.37","4.04","41.469","487.26","632.35","66.97","1.79","1.63","8.43","30.08",".2","",".5","","80.934","491.837","534.52","39.73","16.95","17.885","1.726","1.108",".325",".41","1.355","13.382","89.905","336.907","396.9","47.77","20.554","2.616","17.625","4.181","2.336",".26","6","5.27","99.013","511.623","539.687","8.396",".586",".02","",".85",".4",".591",".129","5.792","124.974","517.579","793.453","89.282","34.35","3.05","38.26","3.231","1.774","4.069","2.3","49.579","213.15","578.81","883.9","439.35","4.15","5.7",".555","2.958","1.799",".355",".7","7.25","267.783","573.79","791.08","479.392","15.71","1.56","4.558","6.553",".783","","1.429","21.6","196.6","541.32","487.52","185.4","49.5","4.5","11.25","1.05",".1",".135","8.1","6.905","10.042","196.161","183.581","44.055","15.774","14.051",".249","3.7","2.445","",
"계","해면양식업","계","계","계","생산량:냉동","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","5","","","","","","","","","","1","7","1","","","","","","","","","1","8","6","0","0",".02",".025","","","","",".1","","10.25","14.75",".5","","","","","2","",".7","","7","16.75","28.9","1.25","","","","",".42","","","","7.2","10.9","25.8","9",".3",".3",".5","0","","","","","","13.31","1.5","0","2.4","0","","0","","","","","3","18.8","10.8","3.6","","","2","","","","","","20.9","42","27.5","2.7","","","","","","","","",".18","43.38","37","","","","","","","","","",".7","","15","2.8","","","","","","","","",".2","","","3","","","","","","","","","","","6.23","295.15","2","","","",".1","",".5","","35.09","10","42.2",".2","","","","","","","","","","","","2","","","","","","",
"계","원양어업","계","계","계","생산량:계","","42643","41914","76989","83917","66239","59275","50795","47928","46599","43706","33144","46035","53550","51140","84756","93515","84690","53913","49937","48605","49709","62064","34692","43389","58092","49377","64327","73089","85833","61869","47720","49778","46874","47017","44985","37221","48645","42595","59946","51967","49797","52803","51428","46124","45871","63295","46094","53385","52628","36765","42877","46897","50479","59475","54172","53320","49002","58153","45016","43332","39693","36666","63772","48205","38885","47605","33893","38517","36957","43724","42458","40249","48308","43098","47656","54667","50132","51377","40252","45601","48980","57252","45853","42132","39740","29965","48679","63204","65965","49590","41210","35698","35841","41025","44840","54171","44486","43970","65462","77444","76420","61533","53914","53673","51472","48331","44606","47829","43345","48778","68701","84120","68220","42079","30717","41946","38584","42610","34992","34045","29632","22646","37107","34572","43807","43425","49549","39985","46221","41362","33716","32031","31027.65","28822.07","45630.751","42558.368","34102.353","46232.024","32391.717","38939.646","26267.945","50915.033","34912.278","33925.736","37872.806","30231.736","47056.904","44564.415","48506.368","46828.76","37010.292","29289.899","33876.239","45778.804","38110.616","34462.634","32155.586","40195.124","50472.4","44293.051","49513.808","48231.695","48413.942","34335.611","40251.47","45736.232","38198.65","31997.569","28745.061","31307.371","45966.108","36291.742","48760.012","39942.592","36875.055","36622.419","24938.006","35695.095","37071.13","34402.885","37007.513","39495.019","60070.591","53842.26","43231.924","38026.579","32667.385","35565.581","22832.571","28983.316","25801.125","27981.088","33625.367","28941.012","46345.034","41119.735","43678.638","37848.4","28855.023","23644.147","27338.168","28536.277","29235.782","30191.721","30947.198","29250.806","33932.109","31367.688","36735.579","35417.081","32663.237","30778.734","38758.707","40352.265","35249.233","34773.737","48304.817","40645.555","56529.411","40897.339","36312.108",
"계","원양어업","계","계","계","생산량:냉동","","","","","","","","","","","","","","","","","","","","","","","","","","58092","49377","64327","73089","85833","61869","47720","49778","46874","47017","44985","37221","48645","42595","59946","51967","49797","52803","51428","46124","45871","63295","46094","53385","52628","36765","42877","46897","50479","59475","54172","53320","49002","58153","45016","43332","39693","36666","63772","48205","38885","47605","33893","38517","36957","43724","42458","40249","48308","43098","47656","54667","50132","51377","40252","45601","48980","57252","45853","42132","39740","29965","48679","63204","65965","49590","41210","35698","35841","41025","44840","54171","44486","43970","65462","77444","76420","61533","53914","53673","51472","48331","44606","47829","43345","48778","68701","84120","68220","42079","30717","41946","38584","42610","34992","34045","29632","22646","37107","34572","43807","43425","49549","39985","46221","41362","33716","32031","31027.65","28822.07","45630.751","42558.368","34102.353","46232.024","32391.717","38939.646","26267.945","50915.033","34912.278","33925.736","37872.806","30231.736","47056.904","44564.415","48506.368","46828.76","37010.292","29289.899","33876.239","45778.804","38110.616","34462.634","32155.586","40195.124","50472.4","44293.051","49513.808","48231.695","48413.942","34335.611","40251.47","45736.232","38198.65","31997.569","28745.061","31307.371","45966.108","36291.742","48760.012","39942.592","36875.055","36622.419","24938.006","35695.095","37071.13","34402.885","37007.513","39495.019","60070.591","53842.26","43231.924","38026.579","32667.385","35565.581","22832.571","28983.316","25801.125","27981.088","33625.367","28941.012","46345.034","41119.735","43678.638","37848.4","28855.023","23644.147","27338.168","28536.277","29235.782","30191.721","30947.198","29250.806","33932.109","31367.688","36735.579","35417.081","32663.237","30778.734","38758.707","40352.265","35249.233","34773.737","48304.817","40645.555","56529.411","40897.339","36312.108",
